Dim1,Dim2,ID,Label
1.3328333,-6.3314257,256,4
-12.879018,-10.220771,257,0
12.710344,6.4110203,258,4
4.279932,-1.1699748,259,4
7.073452,2.5751925,260,4
-8.978297,6.050653,261,3
-2.434073,10.323591,262,4
8.423337,-16.603504,263,1
4.870339,-0.49938288,264,4
-13.467694,-6.5614586,265,0
-6.7231956,2.807248,266,3
11.509557,6.1522794,267,4
-13.293955,-9.731145,268,0
1.0682017,-6.06531,269,4
-12.036015,-7.136285,270,0
-12.484902,-7.3989124,271,0
2.3321428,8.383568,272,4
2.2322743,7.9386234,273,4
-4.415269,-19.964235,274,2
-6.7165775,2.8018417,275,3
4.0131626,-2.2642534,276,4
12.870969,6.520549,277,4
10.903015,6.3201075,278,4
1.8563313,-4.435555,279,4
2.2896252,4.344762,280,4
2.1128354,5.942409,281,4
9.048294,3.6962416,282,4
4.962911,-0.4708501,283,4
-12.970854,-9.985329,284,0
-13.371456,15.331119,285,6
8.765447,3.4710767,286,4
3.4629955,-3.4825926,287,4
-8.843673,5.983116,288,3
-13.423574,-6.46358,289,0
1.2974675,-6.258763,290,4
12.631301,6.569929,291,4
1.3125867,-6.367443,292,4
2.9182508,4.208394,293,4
-13.314686,-6.572779,294,0
-13.375281,15.329249,295,6
-4.474297,-20.13967,296,2
1.4749895,-5.045229,297,4
-12.873854,-8.136285,298,0
4.870407,3.911434,299,4
-2.3412645,10.218553,300,4
3.6354036,1.9456236,301,4
9.948324,-14.273923,302,1
2.129899,5.506044,303,4
8.869331,3.5065799,304,4
-21.701834,1.9791338,305,5
8.777131,-16.05243,306,1
7.6370444,2.7895937,307,4
-12.799936,-10.20653,308,0
12.166076,8.417973,309,4
-1.2806932,8.711715,310,4
-13.431733,-6.541048,311,0
3.5288322,-2.8530877,312,4
4.31458,-1.5180557,313,4
2.2801867,8.410446,314,4
-4.4560003,-20.08656,315,2
8.7100525,3.4700625,316,4
1.9725633,6.0466576,317,4
-11.449142,-6.413016,318,0
-2.4569044,10.373515,319,4
-11.907642,-10.311066,320,0
3.090364,3.3271708,321,4
-1.2040359,8.663184,322,4
11.997241,8.544167,323,4
-1.8924371,9.634741,324,4
-6.686944,2.7793853,325,3
9.056616,-15.629576,326,1
12.087091,8.570794,327,4
10.639105,7.10694,328,4
8.4036455,-16.632792,329,1
1.4292293,-5.9957323,330,4
9.9320345,-14.297098,331,1
2.2743223,4.3019767,332,4
