Dim1,Dim2,ID,Label
1.1286825,-11.857259,1,0
6.3617063,3.425817,2,1
5.9339094,0.7504782,3,1
6.099747,2.3057284,4,1
5.712695,0.018342216,5,1
0.5014344,-5.2589364,6,1
3.38558,-4.4208283,7,1
3.522879,-4.389441,8,1
3.636692,-4.4993024,9,1
5.4458885,-0.97912467,10,1
5.6491356,0.5371604,11,1
-12.046184,-0.6027739,12,2
-11.993858,-0.44681004,13,2
-11.946836,-0.2712593,14,2
-11.972305,-0.372863,15,2
8.529695,5.9446044,16,1
8.599599,5.9936266,17,1
8.536318,5.969219,18,1
6.0116863,0.71456355,19,1
8.674271,6.0883775,20,1
-11.632799,0.78549784,21,2
-11.637875,0.7640239,22,2
-11.580197,0.93997,23,2
-10.097891,5.01212,24,2
-9.997038,5.2682447,25,2
-9.5646305,6.428105,26,2
-9.24207,7.2769065,27,2
-9.097418,7.6660066,28,2
8.213005,5.6750913,29,1
5.9616942,1.1197262,30,1
8.60713,6.0289707,31,1
0.35430443,-13.518392,32,0
0.32498217,-13.58376,33,0
0.45790628,-13.308443,34,0
0.3878691,-13.452771,35,0
0.29395893,-13.643465,36,0
0.24759139,-5.278373,37,1
-10.217687,4.6727514,38,2
-11.202449,1.9587017,39,2
-10.981905,2.580729,40,2
-11.582165,0.9156713,41,2
-11.095746,2.260965,42,2
-10.634547,3.539258,43,2
-9.356502,6.9693265,44,2
-9.300012,7.119216,45,2
-9.133772,7.568601,46,2
-11.723828,0.48158252,47,2
-10.768878,3.1637151,48,2
-9.669283,6.146213,49,2
-9.162305,7.4856367,50,2
8.513618,5.9162965,51,1
8.411586,5.8290467,52,1
1.9531695,-5.764201,53,1
-0.8872237,-5.1840434,54,1
-9.196701,7.4034867,55,2
-9.144832,7.5460424,56,2
-9.953536,5.3904905,57,2
1.0666754,-12.03623,58,0
0.98542,-12.202636,59,0
-1.0900856,-5.1303477,60,1
2.7726328,-7.1116796,61,1
0.32341954,-13.578149,62,0
-0.86731064,-5.169242,63,1
1.0222776,-12.135546,64,0
-0.9409903,-5.146861,65,1
5.8329186,0.46159336,66,1
-1.1504601,-5.128823,67,1
-1.1395528,-5.1205826,68,1
-11.801758,0.22147982,69,2
-10.152936,4.8561964,70,2
5.8685637,1.2044508,71,1
5.3567224,-1.1824341,72,1
5.505645,-0.80261856,73,1
4.5037155,-2.6138084,74,1
4.990325,-1.9967581,75,1
0.3278673,-5.315459,76,1
-10.142118,4.865685,77,2
3.647625,-6.338033,78,1
3.396698,-5.209349,79,1
3.800833,-6.5490136,80,1
3.5123432,-6.9664826,81,1
3.5590343,-6.9409575,82,1
3.9780076,-6.256537,83,1
3.7489772,-5.814475,84,1
3.6264758,-5.2961173,85,1
1.4710077,-11.122802,86,0
3.8329268,6.440859,87,1
3.8882456,6.4110646,88,1
3.8318436,6.448192,89,1
3.8500464,6.448508,90,1
3.8855336,6.4074044,91,1
3.9205666,6.3828707,92,1
4.3867235,5.9355416,93,1
6.245084,4.331984,94,1
6.411165,4.043404,95,1
6.28355,3.549531,96,1
6.3344827,3.5034037,97,1
6.04184,1.6340714,98,1
5.4524503,-0.94443583,99,1
6.349665,3.6535842,100,1
3.8594227,6.437616,101,1
1.256174,-11.614555,102,0
-11.126551,2.1520925,103,2
5.321252,-1.2535372,104,1
