Dim1,Dim2,ID,Label
2.687654,-10.866529,1,0
7.957086,3.7596345,2,1
10.159887,3.3842027,3,1
9.563118,3.4495049,4,1
11.060336,3.3985655,5,1
-3.9102175,-7.295879,6,0
-2.896125,-7.671889,7,0
-2.7615194,-7.719399,8,0
-2.6740324,-7.754842,9,0
12.233566,3.7437077,10,1
10.904564,3.3108482,11,1
-12.765862,1.0614306,12,2
-12.57062,1.2660514,13,2
-12.528379,1.319071,14,2
-12.601823,1.2450364,15,2
5.588464,6.0503025,16,1
5.529995,6.1275353,17,1
5.555732,6.067576,18,1
10.074884,3.2770746,19,1
5.4436054,6.2095284,20,1
-11.842495,2.0891638,21,2
-11.799809,2.0638714,22,2
-11.756895,2.1116571,23,2
-8.896361,5.505401,24,2
-8.676097,5.7959323,25,2
-7.9219527,6.7863207,26,2
-7.371481,7.503239,27,2
-7.1169667,7.8311806,28,2
5.827373,5.717716,29,1
10.166481,3.367457,30,1
5.5023074,6.137719,31,1
4.1354933,-11.964739,32,0
4.195219,-12.011419,33,0
3.9852517,-11.85047,34,0
4.045795,-11.89264,35,0
4.244224,-12.048389,36,0
-9.78324,1.9894673,37,2
-8.9800415,5.3826394,38,2
-10.735913,2.7425115,39,2
-10.479261,3.0414832,40,2
-11.497967,2.2932575,41,2
-10.737332,2.8249252,42,2
-9.416652,4.6761484,43,2
-7.5675936,7.2438564,44,2
-7.472146,7.3704157,45,2
-7.1884136,7.735347,46,2
-12.053877,1.8092327,47,2
-9.8342085,4.049542,48,2
-8.110215,6.5196977,49,2
-7.233094,7.6839633,50,2
5.5920734,6.0430145,51,1
5.6899123,5.9317145,52,1
-3.1213362,-7.643156,53,0
-5.495692,-6.644419,54,0
-7.2887993,7.612667,55,2
-7.1982694,7.728686,56,2
-8.575954,5.9562016,57,2
2.8340867,-10.976509,58,0
2.9603083,-11.077539,59,0
-5.5043902,-6.6449423,60,0
-0.33566275,-8.988362,61,0
4.1945305,-12.005347,62,0
-5.38597,-6.6965246,63,0
2.9004292,-11.031233,64,0
-5.5383096,-6.6289716,65,0
12.255159,3.4650025,66,1
-5.513735,-6.641812,67,0
-5.588699,-6.6095943,68,0
-12.203245,1.6575779,69,2
-8.946112,5.468645,70,2
10.506253,3.4214034,71,1
12.328819,3.7449558,72,1
12.086623,3.7569559,73,1
11.049382,2.625146,74,1
12.28691,2.7747114,75,1
-4.380433,-7.117469,76,0
-8.946826,5.4294047,77,2
-1.2313243,-8.467913,78,0
-2.4086492,-7.913091,79,0
-1.0071166,-8.56506,80,0
-0.51258546,-8.856612,81,0
-0.59786993,-8.795256,82,0
-1.1528268,-8.492186,83,0
-1.6549547,-8.253653,84,0
-2.1623633,-8.013304,85,0
1.4437873,-10.026,86,0
5.2391667,1.1904255,87,1
5.276521,1.2579224,88,1
5.247275,1.2099917,89,1
5.2333193,1.2076907,90,1
5.278562,1.2587398,91,1
5.2932963,1.2982494,92,1
5.7320995,1.8268442,93,1
7.066615,3.6038811,94,1
7.297231,3.797151,95,1
7.7005763,3.7040863,96,1
7.7543945,3.7116528,97,1
9.847237,3.4402556,98,1
12.226101,3.6736479,99,1
7.793712,3.7156243,100,1
5.251321,1.2230381,101,1
2.361636,-10.6407795,102,0
-10.743454,2.6317868,103,2
12.307974,3.6287138,104,1
