Dim1,Dim2,ID,Label
-3.0913908,-19.059404,1,0
-2.9283352,-19.050877,2,0
-2.5153372,-19.030031,3,0
-1.7013141,-18.986755,4,0
-0.8649154,-18.94065,5,0
-0.39445606,-18.921856,6,0
0.77144575,-18.83504,7,0
1.2622895,-18.797903,8,0
1.1781155,-18.799881,9,0
-1.4331622,3.2365649,10,1
-2.695774,2.8296676,11,1
-2.4358773,2.9355388,12,1
-2.5805306,2.8831055,13,1
-2.4604602,2.9218752,14,1
-2.519795,2.897232,15,1
-1.0014261,3.3394687,16,1
12.665688,11.396703,17,2
-1.096208,3.3952641,18,1
-1.100415,3.333176,19,1
12.737503,11.416396,20,2
0.14531516,5.6060796,21,1
13.215648,11.394414,22,2
11.485966,11.058777,23,2
0.24852039,5.4198475,24,1
13.188449,11.419718,25,2
11.415755,11.029147,26,2
-3.6976788,-9.993713,27,3
18.216736,4.161299,28,4
18.262878,4.1057463,29,4
-3.5638657,-9.895831,30,3
-3.9644153,15.28903,31,5
-2.7008052,-9.408238,32,3
-3.1006155,-9.552492,33,3
-3.7924798,15.027829,34,5
-3.7950573,15.028597,35,5
-2.110304,-8.918805,36,3
0.050870944,-8.844061,37,3
5.0706587,1.8681566,38,1
-3.7388487,14.952887,39,5
-3.7404685,14.947087,40,5
-10.479951,0.045964308,41,6
-10.489552,0.035213735,42,6
-3.642885,14.797633,43,5
-3.619519,14.775685,44,5
-10.4906845,0.038918104,45,6
-10.488548,0.03756347,46,6
3.778581,3.5368824,47,1
3.2398422,3.7659569,48,1
3.4086628,3.7236552,49,1
-3.5050588,14.584319,50,5
6.695945,14.251676,51,2
5.2683415,-0.99099743,52,1
4.981228,-0.9130655,53,1
5.068893,-1.1575295,54,1
6.5246983,-3.369988,55,1
6.3069224,-3.1732907,56,1
6.11414,-3.0225174,57,1
6.835328,-3.7075071,58,1
6.7726636,-3.6923864,59,1
6.8506413,-3.7679827,60,1
6.709452,13.583029,61,2
-3.5037842,14.584882,62,5
2.7291608,3.2477775,63,1
-10.496486,0.025996646,64,6
-10.522111,-0.0155175915,65,6
-17.078117,3.9784284,66,7
6.5724664,-3.5033307,67,1
4.6750317,0.3323923,68,1
5.053645,-0.14292683,69,1
6.068782,-2.5659394,70,1
3.3063002,1.3239048,71,1
4.0005198,1.1359651,72,1
8.777862,13.015219,73,2
3.8431778,3.5390775,74,1
-3.3817818,14.391874,75,5
-3.4632413,14.515747,76,5
-10.469144,0.05716747,77,6
-10.43251,0.14357783,78,6
-6.3845315,-7.794822,79,3
-6.266956,-7.7246532,80,3
9.057074,12.745025,81,2
9.326206,12.436076,82,2
4.2126446,1.184751,83,1
8.763723,13.084496,84,2
9.800133,12.173413,85,2
11.260352,11.0705805,86,2
5.0565686,1.8772633,87,1
