Dim1,Dim2,ID,Label
-9.32912,-16.777359,1,0
-9.066185,-16.879568,2,0
-8.5707035,-17.079443,3,0
-8.090635,-17.262589,4,0
-7.4847155,-17.487595,5,0
-6.66091,-17.790064,6,0
-6.0083413,-18.032919,7,0
-5.7290826,-18.137808,8,0
-5.6642885,-18.164686,9,0
-7.9985027,5.3337173,10,1
-8.739892,5.121678,11,1
-8.867481,5.0812187,12,1
-8.778133,5.106154,13,1
-8.885637,5.076456,14,1
-8.880823,5.075013,15,1
-7.4138837,5.5011325,16,1
7.3757033,15.964625,17,2
-7.375323,5.5342965,18,1
-7.5302386,5.4781094,19,1
7.3789687,15.889666,20,2
-4.674232,7.1316624,21,1
7.244306,16.16226,22,2
6.655179,14.75477,23,2
-4.654719,7.1251388,24,1
7.220857,16.388433,25,2
6.58564,14.652871,26,2
-2.2796586,-8.431471,27,3
13.656474,-5.45355,28,-1
13.659301,-5.457292,29,-1
-2.1779182,-7.860414,30,3
0.6756307,11.160725,31,4
-1.5248529,-6.9998665,32,3
-1.9652412,-7.4267054,33,3
0.63087714,10.854767,34,4
0.63258976,10.851487,35,4
-1.2433194,-6.3577375,36,3
0.22679089,-5.170131,37,3
-1.6025879,3.6521628,38,1
0.6316069,10.824479,39,4
0.6040296,10.707578,40,4
14.554872,1.954671,41,-1
14.550292,1.9517611,42,-1
0.5496838,10.441152,43,4
0.5599602,10.387246,44,4
14.55436,1.9519501,45,-1
14.55127,1.9536325,46,-1
-1.977375,5.196436,47,1
-2.2371542,5.466221,48,1
-2.0172865,5.3634605,49,1
0.46058258,9.946043,50,4
10.543503,12.396721,51,2
1.9230444,3.5159168,52,1
1.9688852,3.093812,53,1
1.9379795,2.797359,54,1
3.6221275,0.4550863,55,1
3.5913827,0.4552244,56,1
3.50877,0.4365378,57,1
3.9633229,0.40970993,58,1
3.8172996,0.32148823,59,1
3.6712656,0.29467067,60,1
9.945618,11.910827,61,2
0.47859544,10.040292,62,4
-1.6220747,5.66049,63,1
14.555213,1.9504347,64,-1
14.554908,1.9495316,65,-1
7.415353,-13.312869,66,5
3.7109573,0.3375359,67,1
1.6344378,3.6395893,68,1
2.0278618,3.4275072,69,1
3.2830832,1.0594487,70,1
0.29829907,4.6342864,71,1
0.40997976,4.213144,72,1
9.470748,14.012063,73,2
-1.9467844,5.209473,74,1
0.44158712,9.888768,75,4
0.4100333,9.754912,76,4
14.5549,1.9502318,77,-1
14.556252,1.9527199,78,-1
-6.1259127,-6.9343953,79,3
-6.120237,-7.022257,80,3
8.995696,14.146203,81,2
8.388447,14.15316,82,2
0.3223202,4.145956,83,1
9.49986,13.984927,84,2
8.025504,14.517497,85,2
6.642151,14.58619,86,2
-1.5432304,3.6767516,87,1
-1.8608762,5.0373898,88,1
11.325994,13.020504,89,2
0.32696873,9.401976,90,4
-5.6954656,-6.7200336,91,3
-1.3360124,4.510344,92,1
11.280266,13.251042,93,2
-1.1734973,3.6242378,94,1
-1.279518,3.7303092,95,1
-1.3941853,3.704719,96,1
9.834749,11.9805,97,2
1.7481198,3.4651306,98,1
2.009152,3.2310562,99,1
3.5580506,0.5829614,100,1
9.767781,11.707623,101,2
9.711549,11.796976,102,2
9.631438,11.646575,103,2
9.745557,11.760268,104,2
6.634619,14.555131,105,2
6.620305,14.639108,106,2
-0.19470207,5.1119227,107,1
-0.35588065,5.6003137,108,1
-0.8209647,3.2728894,109,1
0.8047136,0.81084394,110,1
1.1405586,0.73627204,111,1
1.6729485,0.5564457,112,1
3.7118392,0.38242406,113,1
-0.85066247,3.6124957,114,1
1.4630314,0.6512293,115,1
1.8700844,0.7806766,116,1
-4.9091063,-6.4998345,117,3
0.32864234,3.0501947,118,1
0.23944679,3.972157,119,1
0.37326634,3.7595248,120,1
11.075644,13.339363,121,2
-4.6343946,-6.57417,122,3
0.13506278,3.9877274,123,1
0.2700029,3.838185,124,1
-1.2309837,3.7645397,125,1
8.813219,13.935192,126,2
8.481643,13.879755,127,2
0.36664215,4.9196405,128,1
1.6553154,3.7036495,129,1
1.9799982,3.36616,130,1
8.522264,14.09541,131,2
0.52499765,4.6467376,132,1
9.499717,13.941131,133,2
10.317035,13.688769,134,2
0.3304385,1.6597008,135,1
0.66212714,-4.1136003,136,3
0.813248,-3.8314648,137,3
1.1741278,-3.0011444,138,3
2.3595335,-0.014040795,139,1
3.4277933,0.3279325,140,1
3.749377,0.39015886,141,1
0.82243884,-3.8694794,142,3
-0.22823966,4.3510003,143,1
11.127863,13.325351,144,2
0.041535694,-4.8839297,145,3
0.7518983,-4.069877,146,3
-0.6799674,-5.4629855,147,3
0.76059103,-4.0898175,148,3
-1.5143623,4.862605,149,1
11.31604,13.284917,150,2
0.8546436,0.8474379,151,1
13.65875,-5.459138,152,-1
13.659677,-5.458334,153,-1
13.658409,-5.456693,154,-1
11.323258,13.104981,155,2
0.66466606,0.953598,156,1
10.679009,13.475082,157,2
0.6553409,1.104629,158,1
-7.332296,5.5374374,159,1
7.2740784,16.10411,160,2
-6.6420255,5.641877,161,1
-7.3647366,5.492481,162,1
-4.25663,-6.6705847,163,3
-3.7267215,-6.6011577,164,3
-1.6105858,-6.1252294,165,3
-1.0210574,-5.7936096,166,3
-0.5210414,-5.4690166,167,3
0.094296984,-5.069748,168,3
0.5482112,-4.5989504,169,3
0.5115498,-4.629742,170,3
2.1657553,0.023349082,171,1
-7.386121,5.560833,172,1
-7.3859434,5.576728,173,1
-7.7945375,-17.382635,174,0
-5.4505982,-6.5952067,175,3
0.249598,-5.071681,176,3
-15.006748,4.037017,177,6
-1.7329067,4.929838,178,1
11.309029,13.110457,179,2
11.177911,12.871705,180,2
-4.733267,7.418225,181,1
7.273402,16.221685,182,2
-4.768895,7.3680534,183,1
7.2557874,16.136463,184,2
-3.435507,-6.969601,185,3
-2.4999204,-6.6973443,186,3
-1.6558071,-6.4193096,187,3
-1.0953332,-6.0783963,188,3
0.105614625,-5.274203,189,3
0.22566696,-5.1543417,190,3
-14.87525,4.079672,191,6
1.1866734,0.669176,192,1
1.4313279,0.6715282,193,1
-4.745542,7.3864946,194,1
-4.71678,7.41009,195,1
-5.9719787,-6.64025,196,3
7.145789,-13.622304,197,5
6.7620597,-14.062962,198,5
-3.399913,5.807778,199,1
-4.757885,7.28663,200,1
-4.7437124,7.274407,201,1
-15.063216,4.0246277,202,6
-15.172958,3.9909601,203,6
13.659966,-5.4585223,204,-1
13.658874,-5.459832,205,-1
11.076103,12.804857,206,2
-6.2414846,-7.175951,207,3
-3.2573388,5.8835855,208,1
-6.8203206,11.861951,209,-1
-6.82858,11.856548,210,-1
-4.3236427,6.493547,211,1
-15.429974,3.9152687,212,6
-6.061468,-7.228211,213,3
-6.7941904,11.781219,214,-1
-4.79146,6.944657,215,1
-6.1782775,-6.787016,216,3
-3.6445909,-7.30739,217,3
-2.8421423,-7.276158,218,3
-2.120295,-7.195379,219,3
-1.6947602,-6.866633,220,3
-0.49384108,-5.774572,221,3
0.1626766,-5.244908,222,3
-15.421432,3.9167914,223,6
-6.8293095,11.861826,224,-1
-6.8263555,11.848555,225,-1
-6.825185,11.86326,226,-1
-6.044404,-6.846092,227,3
-6.117647,-6.9222407,228,3
-6.2478046,-7.109214,229,3
-6.2856717,-5.9977527,230,3
7.0729876,-13.709378,231,5
6.7823563,-14.041208,232,5
6.9145837,-13.893812,233,5
6.380041,-14.50024,234,5
-9.503191,-16.717052,235,0
-9.42487,-16.734226,236,0
-8.813949,-16.979887,237,0
-8.255585,-17.20086,238,0
-7.8474536,-17.35225,239,0
-7.2843814,-17.562563,240,0
-6.7199283,-17.769602,241,0
-5.98493,-18.03963,242,0
-5.7404184,-18.13409,243,0
-5.507395,-18.21833,244,0
-9.277184,-16.79349,245,0
-9.297793,-16.7895,246,0
-8.75436,-17.006187,247,0
-8.318538,-17.1786,248,0
-7.938844,-17.318945,249,0
-7.344369,-17.536083,250,0
-6.827755,-17.72894,251,0
-6.225027,-17.952328,252,0
-5.7857137,-18.12056,253,0
-5.6829705,-18.152832,254,0
-15.805296,3.8032007,255,6
-15.93649,3.763562,256,6
10.904517,12.642498,257,2
-16.109058,3.7136917,258,6
-4.299909,-7.5265107,259,3
-3.0050547,-7.7101974,260,3
-2.3508792,-7.8130746,261,3
-2.1767178,-7.6100955,262,3
-16.19628,3.6866548,263,6
-6.2410197,-7.1727014,264,3
-6.2120137,-7.170028,265,3
-6.2528625,-7.168088,266,3
-6.207861,-7.1848235,267,3
7.115724,-13.657343,268,5
5.5784616,-15.402565,269,5
5.4986224,-15.497327,270,5
-16.223925,3.67932,271,6
-16.23512,3.6751723,272,6
5.36158,-15.654584,273,5
5.4394045,-15.565472,274,5
-16.227398,3.6775665,275,6
-6.2447276,-7.1810575,276,3
-2.3198047,-7.9647226,277,3
-16.36591,3.6363995,278,6
5.4240327,-15.580938,279,5
5.446164,-15.562452,280,5
7.4570827,-13.26907,281,5
7.561283,-13.146979,282,5
7.423163,-13.306747,283,5
7.3893433,-13.345995,284,5
7.133359,15.965466,285,2
