,1. SOM1,2. SOM2,3. SOM3,4. SOM4,5. SOM5,6. SOM6,7. SOM7,8. SOM8,9. SOM9,10. SOM10,11. SOM11,12. SOM12,13. SOM13,14. SOM14,15. SOM15,16. SOM16,17. SOM17,18. SOM18,19. SOM19,20. SOM20,21. SOM21,22. SOM22,23. SOM23,24. SOM24,25. SOM25
348,-0.04819100000000008,-0.13443700000000008,-0.053438999999999896,0.007957000000000002,-0.18082600000000001,0.00531899999999995,0.039918,-0.32970499999999997,0.01754100000000001,-0.04599700000000011,-0.055028000000000035,-0.09040000000000001,-0.17774100000000004,-0.212418,-0.11012499999999999,0.070167,0.0,-0.230999,-0.05298900000000004,-0.3077940000000001,-0.0544280000000001,-0.31569200000000003,-0.12498799999999927,-0.065552,-0.06157200000000011
349,-0.03797700000000008,-0.13445100000000007,-0.041134999999999894,0.021147000000000003,-0.18195100000000003,0.01810899999999995,0.039657,-0.31845299999999993,0.01728100000000001,-0.03611700000000011,-0.046576000000000034,-0.07963500000000001,-0.18000800000000003,-0.212418,-0.11012499999999999,0.083691,0.0,-0.234802,-0.04313700000000004,-0.3077940000000001,-0.0451670000000001,-0.31714500000000007,-0.11255299999999926,-0.055773,-0.05179100000000011
350,-0.024789000000000085,-0.13744900000000007,-0.022730999999999897,0.04076200000000001,-0.18201500000000004,0.03960699999999996,0.021433,-0.21170599999999992,-0.0009509999999999916,-0.024000000000000105,-0.03735900000000004,-0.058362000000000004,-0.18013700000000002,-0.212418,-0.11012499999999999,0.103381,0.0,-0.235018,-0.03073300000000004,-0.3077940000000001,-0.0337590000000001,-0.29366500000000006,-0.07608499999999926,-0.042691,-0.038448000000000114
351,-0.1280630000000001,-0.1617020000000001,-0.1297589999999999,-0.07328200000000001,-0.18202000000000002,-0.05974900000000005,-0.077762,0.20207700000000015,-0.100187,-0.1278570000000001,-0.13440200000000002,-0.127673,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.011033000000000003,0.0,-0.235036,-0.13269200000000006,-0.3077940000000001,-0.1321470000000001,-0.16531700000000002,-0.048568999999999266,-0.139791,-0.1346470000000001
352,-0.18721600000000008,-0.18033700000000008,-0.1873589999999999,-0.13465800000000003,-0.18202000000000002,-0.11169500000000007,-0.15879,0.5156830000000002,-0.18124900000000002,-0.1882420000000001,-0.19246900000000003,-0.157629,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.072667,0.0,-0.235037,-0.19157400000000005,-0.3077940000000001,-0.1894130000000001,-0.060414000000000016,0.006581000000000735,-0.194467,-0.18903800000000012
353,-0.1889210000000001,-0.1822340000000001,-0.18774199999999988,-0.13506600000000002,-0.18202000000000002,-0.11553800000000007,-0.170388,0.5600130000000002,-0.19285200000000002,-0.1903190000000001,-0.19503500000000001,-0.154692,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.073265,0.0,-0.235037,-0.19344100000000006,-0.3077940000000001,-0.19139700000000012,-0.04424900000000001,0.03165000000000073,-0.194774,-0.1905490000000001
354,-0.20561500000000008,-0.1767080000000001,-0.2095619999999999,-0.15831600000000004,-0.18202000000000002,-0.1389160000000001,-0.170916,0.5620250000000002,-0.19338000000000002,-0.2064500000000001,-0.20826100000000003,-0.171041,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.097141,0.0,-0.235037,-0.20940300000000006,-0.3077940000000001,-0.20618100000000011,-0.028327000000000012,0.007192000000000734,-0.209807,-0.20601700000000012
355,-0.1288400000000001,-0.11825000000000008,-0.13789299999999988,-0.08194900000000001,-0.18202000000000002,-0.03918500000000005,-0.170929,0.5620590000000002,-0.19339300000000004,-0.1312340000000001,-0.13590400000000002,-0.08005600000000002,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.021212000000000005,0.0,-0.235037,-0.13318300000000005,-0.3077940000000001,-0.13072000000000011,0.103516,-0.06243999999999927,-0.133393,-0.1245500000000001
356,-0.011959000000000084,-0.03238400000000008,-0.028102999999999895,0.03503800000000001,-0.18202000000000002,0.11446399999999995,-0.17093,0.5617310000000002,-0.19339400000000004,-0.016751000000000103,-0.026022000000000035,0.05810499999999999,-0.18014800000000003,-0.212418,-0.11012499999999999,0.097068,0.0,-0.235037,-0.01721000000000004,-0.3077940000000001,-0.015973000000000105,0.29755100000000007,-0.16818799999999928,-0.017577,-0.000694000000000111
357,-0.0029970000000000855,-0.01531100000000007,-0.023524999999999897,0.03991700000000001,-0.18202000000000002,0.12698499999999996,-0.17093,0.5592060000000002,-0.19339400000000004,-0.007808000000000102,-0.016017000000000035,0.07068599999999998,-0.18014800000000003,-0.212418,-0.11012499999999999,0.102449,0.0,-0.235037,-0.007934000000000043,-0.3077940000000001,-0.006133000000000103,0.33839700000000006,-0.20580599999999927,-0.008186,0.01018399999999989
358,0.0020739999999999145,0.005231999999999932,-0.024991999999999896,0.038353000000000005,-0.18202000000000002,0.13308399999999998,-0.17093,0.5467540000000002,-0.19339400000000004,-0.0025150000000001022,-0.008611000000000035,0.07999699999999998,-0.18014800000000003,-0.212418,-0.11012499999999999,0.100959,0.0,-0.235037,-0.0022660000000000423,-0.3077940000000001,0.0005779999999998975,0.39005600000000007,-0.2560429999999993,-0.002159,0.017413999999999888
359,0.015926999999999913,0.036367999999999935,-0.019811999999999896,0.04387300000000001,-0.18202000000000002,0.14980899999999997,-0.17093,0.5272110000000002,-0.19339400000000004,0.011488999999999897,0.007761999999999966,0.10058499999999998,-0.18014800000000003,-0.212418,-0.11012499999999999,0.106504,0.0,-0.235037,0.012286999999999956,-0.3077940000000001,0.016376999999999895,0.46776700000000004,-0.3250409999999993,0.012899,0.03424999999999989
360,-0.17944900000000008,0.11244399999999995,-0.3485749999999999,-0.30648300000000006,-0.18186300000000002,-0.3283180000000001,0.559048,-3.1810210000000003,0.5368880000000001,-0.1477310000000001,-0.08246700000000003,-0.400744,-0.17983100000000002,-0.212196,-0.11012499999999999,-0.244973,0.0,-0.235031,-0.16273500000000005,-0.3077940000000001,-0.1253850000000001,-0.8404710000000001,-1.7294699999999994,-0.201442,-0.20565500000000012
361,-0.19190600000000008,0.09777899999999995,-0.3555319999999999,-0.31389400000000006,-0.18187200000000003,-0.3342730000000001,0.530208,-3.0510070000000002,0.5080350000000001,-0.1612380000000001,-0.09756300000000002,-0.404401,-0.17984900000000004,-0.212208,-0.11012499999999999,-0.252404,0.0,-0.235031,-0.17576100000000006,-0.3077940000000001,-0.1395590000000001,-0.8114340000000001,-1.6762849999999994,-0.212865,-0.2167120000000001
362,-0.3508910000000001,-0.08974400000000009,-0.4441309999999999,-0.40827100000000005,-0.18198400000000003,-0.4100370000000001,0.161399,-1.3877950000000001,0.13907300000000003,-0.3336650000000001,-0.2903510000000001,-0.450836,-0.18007400000000004,-0.212366,-0.11012499999999999,-0.347043,0.0,-0.235036,-0.34202800000000005,-0.3077940000000001,-0.3205320000000001,-0.44012200000000007,-0.9953349999999992,-0.358644,-0.3578070000000001
363,-0.40064100000000014,-0.14963100000000007,-0.4711889999999999,-0.43709400000000004,-0.18201900000000001,-0.4329320000000001,0.043518,-0.854022,0.02114300000000001,-0.3877440000000001,-0.3510750000000001,-0.464551,-0.18014500000000003,-0.212417,-0.11012499999999999,-0.375946,0.0,-0.235035,-0.39414000000000005,-0.3077940000000001,-0.3773990000000001,-0.32144000000000006,-0.7748349999999993,-0.404216,-0.4018760000000001
364,-0.39905800000000013,-0.1509050000000001,-0.4685689999999999,-0.4343040000000001,-0.18199300000000002,-0.43005300000000013,0.04073,-0.835798,0.01835400000000001,-0.3863450000000001,-0.35018600000000005,-0.461952,-0.18009200000000003,-0.212418,-0.11012499999999999,-0.373154,0.0,-0.234944,-0.39270000000000005,-0.3077940000000001,-0.3762100000000001,-0.31858600000000004,-0.7622959999999992,-0.402641,-0.4002520000000001
365,-0.3924370000000001,-0.15025800000000009,-0.4608099999999999,-0.42613300000000004,-0.18061500000000003,-0.4216610000000001,0.039833,-0.818483,0.01745700000000001,-0.3799340000000001,-0.3445730000000001,-0.454418,-0.17731400000000003,-0.212418,-0.11012499999999999,-0.365317,0.0,-0.230283,-0.38627000000000006,-0.3077940000000001,-0.3700600000000001,-0.31524700000000005,-0.7453209999999992,-0.396211,-0.3937290000000001
366,-0.3759980000000001,-0.13504000000000008,-0.4448659999999999,-0.41298500000000005,-0.12609900000000002,-0.3947990000000001,0.006297,-0.645073,-0.016092999999999996,-0.36437000000000014,-0.32871400000000006,-0.416658,-0.06740600000000002,-0.212418,-0.11012499999999999,-0.366329,0.0,-0.045918000000000035,-0.36951000000000006,-0.3077940000000001,-0.3516800000000001,-0.18510500000000002,-0.7370109999999992,-0.377687,-0.37277100000000013
367,-0.3457870000000001,-0.06698100000000008,-0.4252879999999999,-0.40984200000000004,0.12531499999999998,-0.3274760000000001,-0.148345,0.04644400000000011,-0.17079900000000003,-0.3368240000000001,-0.29393500000000006,-0.290758,0.43946500000000005,-0.212418,-0.11012499999999999,-0.428662,0.0,0.8043369999999997,-0.33636600000000005,-0.3077940000000001,-0.3087300000000001,0.41505500000000006,-0.8202959999999992,-0.336063,-0.3201540000000001
368,-0.3268010000000001,-0.056663000000000074,-0.4051099999999999,-0.39086000000000004,0.16104899999999997,-0.29967700000000014,-0.170297,0.15021000000000015,-0.19276100000000002,-0.31865500000000013,-0.27663600000000005,-0.257342,0.5115100000000001,-0.212418,-0.11012499999999999,-0.418929,0.0,0.9251879999999998,-0.31743200000000005,-0.3077940000000001,-0.28915600000000014,0.5003240000000001,-0.7919919999999993,-0.31604,-0.29850500000000013
369,-0.3100440000000001,-0.05602900000000008,-0.38524599999999987,-0.3696650000000001,0.16063799999999998,-0.27893600000000013,-0.170019,0.15965100000000013,-0.19248300000000002,-0.30239700000000014,-0.26255900000000004,-0.23979,0.5106810000000002,-0.212418,-0.11012499999999999,-0.397562,0.0,0.9237979999999998,-0.30121500000000007,-0.3077940000000001,-0.2738180000000001,0.49931100000000006,-0.7473439999999992,-0.29997,-0.28238000000000013
370,-0.2780970000000001,-0.06244800000000007,-0.34552699999999986,-0.32524800000000004,0.13091699999999998,-0.24283600000000008,-0.151727,0.12217400000000012,-0.17418400000000003,-0.2711980000000001,-0.23679500000000003,-0.217116,0.45076000000000005,-0.212418,-0.11012499999999999,-0.345266,0.0,0.8232819999999997,-0.27074600000000004,-0.3077940000000001,-0.2463290000000001,0.42834800000000006,-0.6684459999999992,-0.270775,-0.25432900000000014
371,-0.12693700000000008,-0.10856500000000008,-0.1537809999999999,-0.10681000000000002,-0.06947400000000002,-0.07914100000000007,-0.028505,-0.1667059999999999,-0.05091,-0.12316200000000009,-0.11711200000000002,-0.132106,0.04675599999999999,-0.212418,-0.11012499999999999,-0.073958,0.0,0.1455839999999999,-0.12750300000000006,-0.3077940000000001,-0.1198790000000001,-0.04996700000000001,-0.31127899999999925,-0.135616,-0.12716900000000012
372,-0.042951000000000086,-0.13187800000000008,-0.047804999999999896,0.013346000000000002,-0.17210800000000004,0.01284299999999995,0.034599,-0.30803299999999995,0.01222100000000001,-0.0409740000000001,-0.05029100000000004,-0.08161900000000001,-0.16016300000000003,-0.212418,-0.11012499999999999,0.073302,0.0,-0.201513,-0.047780000000000045,-0.3077940000000001,-0.0490940000000001,-0.29493700000000006,-0.1272849999999993,-0.060084,-0.05570500000000011
373,0.0033719999999999146,-0.13215000000000007,0.007605000000000102,0.07302300000000002,-0.18112700000000004,0.06925999999999996,0.040041,-0.28746299999999997,0.01766500000000001,0.004020999999999898,-0.011674000000000035,-0.03595500000000001,-0.17834800000000003,-0.212418,-0.11012499999999999,0.135513,0.0,-0.232017,-0.0030740000000000424,-0.3077940000000001,-0.0071700000000001025,-0.31633100000000003,-0.07321899999999927,-0.016038,-0.011849000000000111
374,0.04374699999999992,-0.13099200000000008,0.055812000000000105,0.12445000000000002,-0.18195700000000004,0.11997599999999996,0.038081,-0.2455799999999999,0.01570400000000001,0.0431019999999999,0.022002999999999967,0.007430999999999991,-0.18002000000000004,-0.212418,-0.11012499999999999,0.187314,0.0,-0.234823,0.03595299999999996,-0.3077940000000001,0.029708999999999895,-0.31511500000000003,-0.029383999999999265,0.022753,0.02711599999999989
375,0.050530999999999916,-0.1382760000000001,0.0697490000000001,0.13930500000000004,-0.18201800000000004,0.13986699999999996,-0.000488,-0.08913999999999991,-0.022880999999999995,0.04825299999999989,0.023746999999999966,0.030117999999999992,-0.18014300000000003,-0.212418,-0.11012499999999999,0.20223,0.0,-0.235028,0.04175299999999996,-0.3077940000000001,0.034489999999999896,-0.26530200000000004,0.027657000000000737,0.030022,0.03501399999999989
376,0.04300699999999991,-0.1648380000000001,0.0812910000000001,0.15160300000000002,-0.18202000000000002,0.17001199999999997,-0.134283,0.42256900000000014,-0.15673200000000004,0.0359969999999999,0.0037049999999999657,0.07601099999999998,-0.18014800000000003,-0.212418,-0.11012499999999999,0.214566,0.0,-0.235037,0.031809999999999956,-0.3077940000000001,0.022619999999999897,-0.09202400000000002,0.19529100000000071,0.025487,0.03245199999999989
377,0.02550699999999991,-0.17097400000000007,0.0653440000000001,0.13461100000000004,-0.18202000000000002,0.15749299999999997,-0.168738,0.5538460000000002,-0.19120100000000004,0.017763999999999894,-0.014342000000000035,0.07162699999999998,-0.18014800000000003,-0.212418,-0.11012499999999999,0.197516,0.0,-0.235037,0.014231999999999956,-0.3077940000000001,0.005421999999999897,-0.043954000000000014,0.22182400000000072,0.009669,0.01690199999999989
378,0.0035529999999999147,-0.15016700000000008,0.031854000000000104,0.09892600000000001,-0.18202000000000002,0.12963299999999997,-0.170809,0.5616500000000002,-0.19327300000000003,-0.0033070000000001024,-0.029846000000000036,0.05323399999999999,-0.18014800000000003,-0.212418,-0.11012499999999999,0.161696,0.0,-0.235037,-0.0062930000000000425,-0.3077940000000001,-0.012728000000000102,0.012269999999999993,0.15050700000000072,-0.00965,-0.001389000000000111
379,0.07656199999999992,-0.05245000000000007,0.0850410000000001,0.15559900000000002,-0.18202000000000002,0.22333199999999997,-0.170925,0.5619860000000002,-0.19338900000000003,0.0687939999999999,0.045028999999999965,0.14744,-0.18014800000000003,-0.212418,-0.11012499999999999,0.218529,0.0,-0.235037,0.06766499999999996,-0.3077940000000001,0.0629839999999999,0.23958900000000002,-0.017685999999999265,0.066076,0.08154899999999989
380,0.11773199999999992,-0.00798300000000007,0.11873700000000009,0.19150400000000004,-0.18202000000000002,0.2767,-0.170929,0.5606880000000002,-0.19339400000000004,0.1093199999999999,0.08576299999999998,0.19866,-0.18014800000000003,-0.212418,-0.11012499999999999,0.254576,0.0,-0.235037,0.10900799999999995,-0.3077940000000001,0.1047149999999999,0.34233700000000006,-0.08690399999999926,0.107935,0.12693399999999988
381,0.11401199999999992,0.004004999999999932,0.10973000000000009,0.18190600000000004,-0.18202000000000002,0.271837,-0.17093,0.5473720000000002,-0.19339400000000004,0.1059789999999999,0.08461999999999997,0.197222,-0.18014800000000003,-0.212418,-0.11012499999999999,0.244961,0.0,-0.235037,0.10588399999999996,-0.3077940000000001,0.1026139999999999,0.37453300000000006,-0.12290299999999926,0.104972,0.1245899999999999
382,0.11764299999999991,0.020563999999999933,0.1065960000000001,0.17856700000000003,-0.18202000000000002,0.273151,-0.17093,0.4786500000000002,-0.19339400000000004,0.1102579999999999,0.09129799999999998,0.205619,-0.18014700000000003,-0.212418,-0.11012499999999999,0.241614,0.0,-0.235037,0.11025599999999997,-0.3077940000000001,0.1083919999999999,0.42906600000000006,-0.17234599999999928,0.108937,0.12835399999999988
383,0.1298479999999999,0.03663499999999994,0.11351900000000009,0.18594300000000002,-0.18201900000000001,0.284227,-0.17093,0.3933420000000002,-0.19339400000000004,0.1229699999999999,0.10537199999999997,0.223315,-0.18014500000000003,-0.212418,-0.11012499999999999,0.249013,0.0,-0.235037,0.12296699999999997,-0.3077940000000001,0.1221719999999999,0.48511300000000007,-0.21471899999999927,0.120954,0.13981499999999988
384,-0.09244400000000008,0.16389599999999996,-0.2715339999999999,-0.22534200000000001,-0.17828100000000002,-0.2550690000000001,0.663964,-3.5213380000000005,0.6418470000000001,-0.058212000000000104,0.006901999999999966,-0.344122,-0.17260900000000004,-0.207084,-0.11012499999999999,-0.164514,0.0,-0.235037,-0.07515000000000004,-0.3077930000000001,-0.0360700000000001,-0.9504990000000001,-1.6758769999999994,-0.120136,-0.1256870000000001
385,-0.09557000000000009,0.16066699999999998,-0.2735319999999999,-0.22746100000000002,-0.17831900000000003,-0.2568400000000001,0.657568,-3.4937410000000004,0.6354490000000002,-0.06155900000000011,0.003254999999999966,-0.34531,-0.17268600000000003,-0.207138,-0.11012499999999999,-0.16663,0.0,-0.235037,-0.07838900000000004,-0.3077930000000001,-0.039542000000000105,-0.9440150000000002,-1.6664509999999992,-0.123015,-0.1284850000000001
386,-0.2086610000000001,0.041467999999999935,-0.34450399999999987,-0.30270900000000006,-0.17973700000000004,-0.3192740000000001,0.421307,-2.4693400000000003,0.3990890000000001,-0.18290200000000012,-0.12947100000000003,-0.386656,-0.17554400000000003,-0.20916,-0.11012499999999999,-0.241741,0.0,-0.235037,-0.19572600000000007,-0.3077930000000001,-0.1656050000000001,-0.7044820000000002,-1.3117729999999994,-0.227091,-0.2295360000000001
387,-0.3724730000000001,-0.1430210000000001,-0.4407839999999999,-0.40471700000000005,-0.18193700000000002,-0.4016320000000001,0.054561,-0.855247,0.03219100000000001,-0.3598760000000001,-0.32562700000000006,-0.438422,-0.17998000000000003,-0.212299,-0.11012499999999999,-0.343491,0.0,-0.235036,-0.3665030000000001,-0.3077940000000001,-0.3505280000000001,-0.33265700000000004,-0.7297239999999993,-0.377373,-0.3750630000000001
388,-0.3621140000000001,-0.14914800000000009,-0.4248829999999999,-0.38775300000000007,-0.18200500000000003,-0.3842680000000001,0.040855,-0.76133,0.01847900000000001,-0.3505010000000001,-0.31909300000000007,-0.422923,-0.18011800000000003,-0.212416,-0.11012499999999999,-0.326456,0.0,-0.234989,-0.3569280000000001,-0.3077940000000001,-0.3423250000000001,-0.3187360000000001,-0.6637889999999992,-0.367157,-0.36458800000000013
389,-0.34757700000000014,-0.1484330000000001,-0.40766799999999986,-0.36944200000000005,-0.18153700000000003,-0.3661280000000001,0.040402,-0.729639,0.01802600000000001,-0.3364120000000001,-0.30687500000000006,-0.40732,-0.17917300000000003,-0.212418,-0.11012499999999999,-0.308211,0.0,-0.233402,-0.3428530000000001,-0.3077940000000001,-0.3289840000000001,-0.31745000000000007,-0.6246399999999992,-0.353168,-0.3505040000000001
390,-0.3384580000000001,-0.14380400000000007,-0.3978959999999999,-0.36015300000000006,-0.16561000000000003,-0.3529240000000001,0.030607,-0.672135,0.00822700000000001,-0.32767800000000014,-0.2986130000000001,-0.391728,-0.14706400000000003,-0.212418,-0.11012499999999999,-0.303041,0.0,-0.17954000000000003,-0.3337780000000001,-0.3077940000000001,-0.3196580000000001,-0.27946200000000004,-0.6104909999999992,-0.343611,-0.34021600000000013
391,-0.3190220000000001,-0.08582300000000008,-0.3887329999999999,-0.36559400000000003,0.05015099999999997,-0.3031860000000001,-0.102057,-0.12038599999999992,-0.124493,-0.31033500000000014,-0.27424100000000007,-0.290591,0.2879280000000001,-0.212418,-0.11012499999999999,-0.364699,0.0,0.5501399999999999,-0.31162300000000004,-0.3077940000000001,-0.2887610000000001,0.23534600000000003,-0.6980229999999992,-0.314138,-0.3013540000000001
392,-0.3020680000000001,-0.05625700000000008,-0.3756559999999999,-0.3593100000000001,0.15870399999999998,-0.2692640000000001,-0.168803,0.15857200000000013,-0.19126600000000002,-0.2946470000000001,-0.2559330000000001,-0.232106,0.5067810000000001,-0.212418,-0.11012499999999999,-0.38667,0.0,0.9172549999999998,-0.29352600000000006,-0.3077940000000001,-0.2666310000000001,0.49452500000000005,-0.7227719999999992,-0.292414,-0.2748740000000001
