,Cluster_0_Mean,Cluster_3_Mean,Cluster_0_StdDev,Cluster_3_StdDev,Mean_Difference,Contribution
TPSA,157.4336363636364,100.415625,65.76575039832318,28.75503534446255,57.01801136363639,0.7749345152463215
LongestAliphaticChain,6.636363636363637,11.65625,4.58852323242952,1.0351678997366376,-5.019886363636363,0.09043245521005211
NumChargedAtoms,1.6363636363636365,0.0,0.8090398349558905,0.0,1.6363636363636365,0.05394122913993784
