Dim1,Dim2,ID,Label
-0.62083024,-18.207163,1,0
-0.47539368,-18.156837,2,0
-0.13406923,-18.025463,3,0
1.0467334,-17.57027,4,0
1.8605337,-17.26008,5,0
2.7205873,-16.9494,6,0
3.7230687,-16.604662,7,0
4.1776676,-16.448828,8,0
4.2282953,-16.428484,9,0
-1.6940066,7.7844243,10,1
-2.017519,8.216918,11,1
-2.1243012,8.332031,12,1
-2.042141,8.245217,13,1
-2.0425856,8.245184,14,1
-2.131367,8.352857,15,1
-1.3253859,7.4242425,16,1
9.049647,15.077189,17,2
-1.3611984,7.381767,18,1
-1.3384405,7.310768,19,1
9.131257,14.93415,20,2
0.38322774,7.795848,21,1
9.065592,15.053267,22,2
9.6347065,14.090212,23,2
0.71457493,8.255114,24,1
9.054362,15.083411,25,2
9.643366,14.067176,26,2
-3.7928772,-8.63124,27,3
16.341324,1.2052346,28,4
16.338488,1.2019494,29,4
-3.6703382,-8.4948015,30,3
-12.03661,9.926295,31,5
-2.5993433,-7.794567,32,3
-3.199988,-8.069977,33,3
-12.037649,9.919085,34,5
-12.020388,9.909827,35,5
-2.0261045,-7.5223484,36,3
-0.1312875,-7.205832,37,3
-0.6566655,1.5311654,38,1
-12.005927,9.901866,39,5
-12.013571,9.910669,40,5
-4.3411255,17.098804,41,6
-4.353239,17.139793,42,6
-11.989591,9.896558,43,5
-11.995625,9.90152,44,5
-4.3546286,17.136574,45,6
-4.3547387,17.134035,46,6
-0.06329681,3.7947032,47,1
-0.0017682347,4.024399,48,1
-0.03645439,4.1200943,49,1
-11.981427,9.896335,50,5
11.389787,9.202336,51,2
3.1187408,0.64689595,52,1
3.1790373,0.8295872,53,1
3.0431185,0.76040405,54,1
4.5907197,-1.1923791,55,1
4.5945525,-1.1291984,56,1
4.500358,-1.0546167,57,1
4.768214,-1.4334296,58,1
4.822057,-1.4479868,59,1
4.7911363,-1.4701945,60,1
10.950027,9.244466,61,2
-11.983665,9.897831,62,5
0.40981352,4.6461563,63,1
-4.3532834,17.129717,64,6
-4.3523617,17.12563,65,6
-16.959732,-7.5596123,66,7
4.774519,-1.4770904,67,1
2.6231403,1.9631338,68,1
3.0420625,1.446007,69,1
4.049133,-0.07421685,70,1
1.5560749,3.47045,71,1
1.3781512,2.6101305,72,1
11.558124,11.241161,73,2
-0.08650382,3.7976108,74,1
-11.980378,9.894795,75,5
-11.977808,9.897561,76,5
-4.357214,17.150637,77,6
-4.380938,17.20546,78,6
-6.690889,-6.925813,79,3
-6.4297504,-6.862457,80,3
11.407756,11.293581,81,2
11.071958,11.493916,82,2
1.173132,2.3533728,83,1
11.557288,11.126629,84,2
10.84616,11.814783,85,2
9.723329,13.919771,86,2
-0.63771164,1.5492496,87,1
-0.14830327,3.6991296,88,1
12.423732,9.30617,89,2
-11.9578,9.888466,90,5
-5.900669,-7.000512,91,3
-0.17948379,2.991359,92,1
12.527861,9.698449,93,2
-0.4055462,1.5803341,94,1
-0.4161405,1.618236,95,1
-0.5928451,1.4719309,96,1
10.846649,9.340684,97,2
2.9780388,1.3386804,98,1
3.1694427,1.0423558,99,1
4.613662,-0.7974487,100,1
10.7560625,9.235689,101,2
10.733444,9.317433,102,2
10.738223,9.347656,103,2
10.714638,9.213512,104,2
9.767761,13.84456,105,2
9.66973,14.024064,106,2
1.04136,4.394681,107,1
1.0971458,4.780465,108,1
0.21059072,0.96924114,109,1
1.3194296,-0.82015496,110,1
1.5785077,-0.7635461,111,1
2.0508056,-0.786273,112,1
4.709519,-1.3927966,113,1
-0.21242113,1.5160999,114,1
1.9502342,-0.65758264,115,1
2.8878925,-0.46528918,116,1
-5.4662905,-7.057345,117,3
1.0859663,1.5896606,118,1
0.9624383,2.1954226,119,1
0.9443213,2.0308707,120,1
12.258369,10.101209,121,2
-4.948472,-7.243071,122,3
0.95952314,2.2334156,123,1
1.032397,2.0596538,124,1
-0.42120826,1.7357348,125,1
11.148799,11.22011,126,2
10.956202,11.213695,127,2
1.4672501,3.9602857,128,1
2.7766616,1.9352007,129,1
3.1297982,1.3013636,130,1
11.087416,11.405407,131,2
1.826337,3.3709023,132,1
11.571669,11.100961,133,2
11.910805,10.774845,134,2
1.056224,0.0017128113,135,1
0.07733609,-6.1000614,136,3
0.35031438,-5.8046904,137,3
0.72666794,-5.484124,138,3
3.7181647,-1.2036283,139,1
4.3954673,-1.3300664,140,1
4.640085,-1.3020018,141,1
0.38097945,-5.8427987,142,3
0.8414966,2.758559,143,1
12.373804,10.015005,144,2
-0.9364375,-6.7138996,145,3
0.30845848,-6.1104383,146,3
-1.9846741,-7.1638513,147,3
0.2639232,-6.183232,148,3
-0.12381795,3.4651728,149,1
12.498352,9.732393,150,2
1.3674339,-0.73760945,151,1
16.340902,1.201062,152,4
16.33669,1.2018907,153,4
16.342308,1.2019181,154,4
12.415079,9.584587,155,2
1.3563871,-0.71034783,156,1
12.006107,9.842784,157,2
1.235249,-0.6098497,158,1
-1.444617,7.4760056,159,1
9.06722,15.052466,160,2
-0.2946187,6.458024,161,1
-1.2841359,7.406559,162,1
-4.818939,-7.348468,163,3
-4.036423,-7.4686694,164,3
-2.7199647,-7.327834,165,3
-2.1820784,-7.26752,166,3
-1.7238119,-7.0914736,167,3
-0.69927245,-6.7933545,168,3
0.103370346,-6.5688286,169,3
0.20409298,-6.735712,170,3
3.4211438,-1.1949664,171,1
-1.257658,7.570038,172,1
-1.2835114,7.4233747,173,1
1.4943796,-17.396442,174,0
-5.9316964,-7.080549,175,3
-0.17742983,-6.8922777,176,3
-9.690498,3.1867707,177,8
-0.105423614,3.6263325,178,1
12.571961,9.379077,179,2
12.31915,9.256902,180,2
0.9694088,8.916313,181,1
9.057978,15.061457,182,2
0.9285387,8.799504,183,1
9.05176,15.067023,184,2
-4.0979204,-7.7616353,185,3
-3.3448021,-7.6003666,186,3
