,1. SOM1,2. SOM2,3. SOM3,4. SOM4,5. SOM5,6. SOM6,7. SOM7,8. SOM8,9. SOM9,10. SOM10,11. SOM11,12. SOM12,13. SOM13,14. SOM14,15. SOM15,16. SOM16,17. SOM17,18. SOM18,19. SOM19,20. SOM20,21. SOM21,22. SOM22,23. SOM23,24. SOM24,25. SOM25
10,-0.5124020000000001,-0.21688100000000007,-0.43037399999999987,-0.5740760000000001,0.16167799999999996,-0.5728400000000001,-0.17093,0.5616660000000002,-0.19339400000000004,-0.5209220000000001,-0.523293,-0.567143,-0.8737650000000001,-0.211927,-0.11012499999999999,-0.558238,0.0,-0.235037,-0.52815,-0.3077940000000001,-0.5157230000000002,-0.16872800000000002,2.058622000000001,-0.518368,-0.4985690000000001
11,-0.5004230000000001,-0.17633700000000008,-0.43040099999999987,-0.5739190000000001,0.16158599999999998,-0.5572010000000001,-0.17093,0.5620710000000002,-0.19339400000000004,-0.5087380000000001,-0.50745,-0.547223,-0.8728960000000001,-0.212412,-0.11012499999999999,-0.55808,0.0,-0.235037,-0.515158,-0.3077940000000001,-0.5010010000000001,-0.07223300000000003,1.7734340000000006,-0.504367,-0.48178500000000013
12,-0.4963070000000001,-0.16695600000000008,-0.4329579999999999,-0.5700130000000001,0.14895299999999997,-0.5506590000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.5040410000000001,-0.501001,-0.539115,-0.8474180000000001,-0.212418,-0.11012499999999999,-0.555815,0.0,-0.235037,-0.510163,-0.3077940000000001,-0.4956710000000001,-0.04869000000000001,1.6340770000000007,-0.49938,-0.4771240000000001
13,-0.4734530000000001,-0.17290000000000008,-0.4641459999999999,-0.5072590000000001,-0.03398700000000003,-0.5039120000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4735720000000001,-0.45853600000000005,-0.485721,-0.4785960000000001,-0.212418,-0.11012499999999999,-0.516694,0.0,-0.235037,-0.47826100000000005,-0.3077940000000001,-0.4651980000000001,-0.045004000000000016,0.6182800000000008,-0.471235,-0.4634820000000001
14,-0.4489430000000001,-0.1782910000000001,-0.4799529999999999,-0.44960800000000006,-0.17596800000000004,-0.4592460000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4433690000000001,-0.4200360000000001,-0.437313,-0.19235000000000002,-0.212418,-0.11012499999999999,-0.477348,0.0,-0.235037,-0.4469810000000001,-0.3077940000000001,-0.43543700000000013,-0.04476400000000001,-0.14656499999999928,-0.442952,-0.4465020000000001
15,-0.4407050000000001,-0.17819000000000007,-0.47208099999999986,-0.43810400000000005,-0.18190500000000004,-0.44842700000000013,-0.17093,0.5620760000000002,-0.19339400000000004,-0.43510900000000013,-0.41235900000000003,-0.427659,-0.18038000000000004,-0.212418,-0.11012499999999999,-0.466563,0.0,-0.235037,-0.4386900000000001,-0.3077940000000001,-0.4275780000000001,-0.04476200000000002,-0.16334399999999927,-0.434842,-0.4388320000000001
16,-0.4252960000000001,-0.1774890000000001,-0.4538859999999999,-0.41865700000000006,-0.18201900000000001,-0.4292960000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4201560000000001,-0.39938200000000007,-0.411343,-0.18015100000000003,-0.212418,-0.11012499999999999,-0.447049,0.0,-0.235037,-0.42376500000000006,-0.3077940000000001,-0.4134420000000001,-0.04476200000000002,-0.13342999999999927,-0.420038,-0.4239690000000001
17,-0.4103860000000001,-0.17680300000000007,-0.4362449999999999,-0.39985800000000005,-0.18202000000000002,-0.4107980000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4056920000000001,-0.3868400000000001,-0.395572,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.428181,0.0,-0.235037,-0.40932900000000005,-0.3077940000000001,-0.3997690000000001,-0.04476200000000002,-0.10445199999999927,-0.405716,-0.4095830000000001
18,-0.3943910000000001,-0.1761310000000001,-0.4173729999999999,-0.37974900000000006,-0.18202000000000002,-0.3908620000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3901750000000001,-0.37336400000000003,-0.378629,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.407643,0.0,-0.235037,-0.3938380000000001,-0.3077940000000001,-0.3850820000000001,-0.04476200000000002,-0.07809599999999926,-0.390362,-0.3941280000000001
19,-0.3484150000000001,-0.17447800000000008,-0.36335299999999987,-0.32218800000000003,-0.18202000000000002,-0.3330740000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3455600000000001,-0.3345350000000001,-0.329807,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.347323,0.0,-0.235037,-0.34928300000000007,-0.3077940000000001,-0.3427730000000001,-0.04476200000000002,-0.008563999999999267,-0.346285,-0.3496050000000001
20,-0.3355370000000001,-0.1748020000000001,-0.3488689999999999,-0.30675500000000006,-0.18202000000000002,-0.3155100000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3330390000000001,-0.32339700000000005,-0.315803,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.326773,0.0,-0.235037,-0.33673400000000003,-0.3077940000000001,-0.3306660000000001,-0.04476200000000002,0.0032450000000007347,-0.334104,-0.3368530000000001
21,-0.3261380000000001,-0.1772940000000001,-0.3401439999999999,-0.29745800000000006,-0.18202000000000002,-0.2998010000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3238290000000001,-0.31451900000000005,-0.304639,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.301353,0.0,-0.235037,-0.3273730000000001,-0.3077940000000001,-0.3211020000000001,-0.044759000000000014,-0.010735999999999267,-0.325467,-0.3268060000000001
22,-0.2818500000000001,-0.18318600000000007,-0.2942259999999999,-0.24853000000000003,-0.18202000000000002,-0.23780700000000007,-0.17093,0.5620760000000002,-0.19339400000000004,-0.2806170000000001,-0.2746350000000001,-0.25449,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.208755,0.0,-0.235037,-0.28378900000000007,-0.3077940000000001,-0.2779520000000001,-0.04470700000000001,-0.022012999999999266,-0.283175,-0.2816780000000001
23,-0.2522660000000001,-0.18268500000000007,-0.2599759999999999,-0.21203400000000003,-0.18202000000000002,-0.20192400000000008,-0.17093,0.5620760000000002,-0.19339400000000004,-0.2518890000000001,-0.24944400000000003,-0.222816,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.167202,0.0,-0.235037,-0.25506500000000004,-0.3077940000000001,-0.2505390000000001,-0.04457000000000001,0.008087000000000734,-0.254447,-0.2529580000000001
24,-0.2386800000000001,-0.17497000000000007,-0.2381489999999999,-0.18877700000000003,-0.18202000000000002,-0.1920000000000001,-0.170927,0.5620680000000002,-0.19339100000000004,-0.23893200000000012,-0.24034900000000003,-0.211382,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.182546,0.0,-0.235037,-0.24253800000000006,-0.3077940000000001,-0.2403390000000001,-0.04451500000000001,0.08271800000000074,-0.241037,-0.24201700000000012
25,-0.23043300000000008,-0.16967500000000008,-0.2243919999999999,-0.17411800000000002,-0.18202000000000002,-0.1864250000000001,-0.170733,0.5614670000000003,-0.19319700000000004,-0.23108100000000012,-0.23502600000000004,-0.204792,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.194782,0.0,-0.235037,-0.23498800000000006,-0.3077940000000001,-0.2343480000000001,-0.044879000000000016,0.1326210000000007,-0.23292,-0.2355710000000001
26,-0.19948400000000008,-0.1660840000000001,-0.1892889999999999,-0.13671500000000003,-0.18202000000000002,-0.15044500000000008,-0.160136,0.5285890000000002,-0.18259500000000004,-0.2006700000000001,-0.20794800000000002,-0.176376,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.157856,0.0,-0.235037,-0.20482400000000006,-0.3077940000000001,-0.2056100000000001,-0.058678000000000015,0.14506500000000072,-0.203573,-0.2060680000000001
27,0.16923699999999992,-0.13176300000000007,0.2157750000000001,0.2949030000000001,-0.18202000000000002,0.284295,-0.01546,0.07974700000000011,-0.03786,0.1627229999999999,0.12073299999999997,0.16002,-0.18014800000000003,-0.212418,-0.11012499999999999,0.336356,0.0,-0.235037,0.15602499999999994,-0.3077940000000001,0.14147899999999988,-0.24593000000000004,0.15613300000000072,0.145236,0.1486269999999999
28,0.30112299999999986,-0.11893000000000008,0.3603730000000001,0.44898000000000005,-0.18202000000000002,0.438878,0.038642,-0.08809899999999991,0.016265000000000012,0.2927869999999999,0.23850999999999997,0.27936,-0.18014800000000003,-0.212418,-0.11012499999999999,0.51232,0.0,-0.235037,0.28513499999999997,-0.3077940000000001,0.26568599999999987,-0.3159410000000001,0.1573190000000007,0.269986,0.2753779999999999
29,0.3050569999999999,-0.11846700000000009,0.3646550000000001,0.45354300000000003,-0.18202000000000002,0.44336,0.040568,-0.09407499999999992,0.01819200000000001,0.2966779999999999,0.24204899999999996,0.282786,-0.18014800000000003,-0.212418,-0.11012499999999999,0.517428,0.0,-0.235037,0.28899099999999994,-0.3077940000000001,0.2693959999999999,-0.31843400000000005,0.15705200000000072,0.273705,0.27914099999999986
30,-0.6265430000000001,-0.4649180000000001,-0.5812079999999998,-0.6493830000000002,-0.491738,-0.7498450000000001,-0.17093,-1.4383230000000002,-0.19337400000000002,-0.6342800000000001,-0.630806,-0.702326,-0.8045660000000001,-0.212372,-0.11012499999999999,-0.732094,0.0,-0.235031,-0.599829,3.2485980000000003,-0.6433740000000001,-0.04607400000000001,2.1887280000000007,-0.601804,-0.6400490000000001
31,-0.6156740000000002,-0.4573550000000001,-0.5699679999999999,-0.6390920000000001,-0.493138,-0.7353980000000001,-0.17093,-1.2627440000000003,-0.19304100000000002,-0.6251200000000001,-0.623561,-0.693216,-0.8073900000000002,-0.211593,-0.11012499999999999,-0.717124,0.0,-0.235031,-0.588491,3.2429730000000005,-0.6333640000000001,-0.06878700000000003,2.160785000000001,-0.58995,-0.6251540000000001
32,-0.5438230000000001,-0.4072240000000001,-0.4956829999999999,-0.5710740000000001,-0.502417,-0.6399390000000001,-0.17093,-0.10183899999999992,-0.19083500000000003,-0.5645640000000001,-0.575653,-0.632979,-0.8260950000000001,-0.205768,-0.11012499999999999,-0.618214,0.0,-0.235035,-0.513543,3.2033430000000003,-0.5671780000000001,-0.21917300000000003,1.9756660000000006,-0.511587,-0.5266710000000001
33,-0.5076210000000001,-0.3780020000000001,-0.4586209999999999,-0.5371080000000001,-0.507627,-0.5929940000000001,-0.17093,0.49092300000000016,-0.18975400000000003,-0.5339020000000001,-0.551104,-0.602112,-0.8365980000000001,-0.1835,-0.11012499999999999,-0.569806,0.0,-0.235037,-0.4759570000000001,3.1133520000000003,-0.5334020000000002,-0.30196900000000004,1.8707580000000006,-0.47191,-0.4763790000000001
34,-0.5262120000000001,-0.3341310000000001,-0.4831569999999999,-0.5589580000000001,-0.51235,-0.6341110000000001,-0.17093,0.3058500000000002,-0.19075600000000004,-0.5473980000000002,-0.557578,-0.610252,-0.8461260000000002,0.091786,-0.11012499999999999,-0.615657,0.0,-0.235037,-0.49792800000000004,2.1148900000000004,-0.5443650000000001,-0.36483000000000004,1.7501360000000006,-0.489454,-0.4923030000000001
35,-0.5710560000000001,-0.2490920000000001,-0.5407049999999999,-0.6091630000000001,-0.516661,-0.7263510000000001,-0.17093,-0.15938399999999991,-0.19301400000000002,-0.5805400000000001,-0.575012,-0.632173,-0.8551480000000001,0.650647,-0.11012499999999999,-0.716989,0.0,-0.235037,-0.550329,0.04067499999999997,-0.5728170000000001,-0.48741300000000004,1.5081270000000007,-0.533147,-0.5345480000000001
36,-0.5794420000000001,-0.2422130000000001,-0.5512159999999999,-0.6152610000000001,-0.50097,-0.7381220000000001,-0.17093,-0.1986459999999999,-0.19337400000000002,-0.5864720000000001,-0.578216,-0.636201,-0.8303310000000002,0.697676,-0.11012499999999999,-0.727179,0.0,-0.235037,-0.560867,-0.28948200000000013,-0.5784140000000001,-0.5163580000000001,1.4581210000000007,-0.543002,-0.5450680000000001
37,-0.5790300000000002,-0.2588270000000001,-0.5460069999999999,-0.6085080000000002,-0.417626,-0.7222660000000001,-0.17093,-0.07072199999999991,-0.19339300000000004,-0.5847960000000001,-0.577069,-0.634759,-0.7755070000000001,0.544637,-0.11012499999999999,-0.70276,0.0,-0.235037,-0.565164,-0.3070350000000001,-0.5780840000000002,-0.5238870000000001,1.5042200000000006,-0.549472,-0.5522380000000001
38,-0.5528200000000001,-0.2787110000000001,-0.4831139999999999,-0.5855700000000001,-0.060152000000000025,-0.6442730000000001,-0.17093,0.35091700000000015,-0.19339400000000004,-0.5592050000000001,-0.559571,-0.612758,-0.7829230000000001,0.040204,-0.11012499999999999,-0.609951,0.0,-0.235037,-0.558211,-0.30778100000000014,-0.5560530000000001,-0.41453500000000004,2.014723000000001,-0.547955,-0.5417340000000002
39,-0.5235300000000002,-0.24761100000000008,-0.4367279999999999,-0.5747260000000001,0.14245399999999997,-0.5875640000000001,-0.17093,0.5500050000000002,-0.19339400000000004,-0.5317090000000001,-0.535668,-0.582704,-0.8547280000000002,-0.197976,-0.11012499999999999,-0.561361,0.0,-0.235037,-0.538967,-0.3077930000000001,-0.5281860000000002,-0.24880100000000002,2.1973800000000008,-0.529966,-0.5133560000000001
40,-0.5054520000000001,-0.1923680000000001,-0.4317769999999999,-0.5740220000000001,0.15885499999999997,-0.5632840000000001,-0.17093,0.5618670000000002,-0.19339400000000004,-0.5137090000000001,-0.513545,-0.554886,-0.8677360000000001,-0.212167,-0.11012499999999999,-0.557928,0.0,-0.235037,-0.520413,-0.3077940000000001,-0.5068910000000001,-0.10999800000000003,1.8649940000000007,-0.510097,-0.4887610000000001
41,-0.4985660000000001,-0.16971200000000009,-0.4314889999999999,-0.5736170000000002,0.15880299999999997,-0.5544090000000002,-0.17093,0.5620740000000002,-0.19339400000000004,-0.5067180000000001,-0.504561,-0.54359,-0.8672800000000002,-0.212416,-0.11012499999999999,-0.557863,0.0,-0.235037,-0.512974,-0.3077940000000001,-0.4985140000000001,-0.05606000000000001,1.7082260000000007,-0.502081,-0.4792230000000001
42,-0.4959500000000001,-0.1666120000000001,-0.4370689999999999,-0.5674420000000001,0.13570299999999996,-0.5488330000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.5030810000000001,-0.4988890000000001,-0.536459,-0.8207040000000001,-0.212418,-0.11012499999999999,-0.554855,0.0,-0.235037,-0.509077,-0.3077940000000001,-0.4945690000000001,-0.04636700000000001,1.5504070000000008,-0.49854,-0.4772690000000001
43,-0.4812300000000001,-0.1741620000000001,-0.4797239999999999,-0.5133110000000001,-0.05409100000000003,-0.5115010000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4802050000000001,-0.4625330000000001,-0.490746,-0.43806600000000007,-0.212418,-0.11012499999999999,-0.525267,0.0,-0.235037,-0.48471700000000006,-0.3077940000000001,-0.4712860000000001,-0.044870000000000014,0.48394500000000074,-0.478035,-0.4719160000000001
44,-0.46474300000000013,-0.1790110000000001,-0.4982189999999999,-0.46987300000000004,-0.17444000000000004,-0.4789020000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4587630000000001,-0.43349800000000005,-0.454238,-0.19543100000000002,-0.212418,-0.11012499999999999,-0.497131,0.0,-0.235037,-0.46235300000000007,-0.3077940000000001,-0.4499820000000001,-0.04476400000000001,-0.17403799999999928,-0.45819,-0.4616530000000001
45,-0.4520590000000001,-0.17892000000000008,-0.4856569999999999,-0.45262300000000005,-0.18180500000000002,-0.46222200000000013,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4461210000000001,-0.42185200000000006,-0.439595,-0.18058300000000002,-0.212418,-0.11012499999999999,-0.479955,0.0,-0.235037,-0.44966900000000004,-0.3077940000000001,-0.4379250000000001,-0.04476200000000002,-0.19053199999999929,-0.445781,-0.44971100000000014
46,-0.4307900000000001,-0.17819700000000008,-0.46075899999999986,-0.4259820000000001,-0.18201700000000004,-0.4354630000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4254710000000001,-0.40385200000000004,-0.416963,-0.18015400000000004,-0.212418,-0.11012499999999999,-0.451891,0.0,-0.235037,-0.42904300000000006,-0.3077940000000001,-0.4183320000000001,-0.04476200000000002,-0.15072299999999927,-0.425379,-0.4291160000000001
47,-0.41198600000000013,-0.17739100000000008,-0.4385599999999999,-0.4023260000000001,-0.18202000000000002,-0.4119990000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.4072290000000001,-0.3880140000000001,-0.39705,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.427824,0.0,-0.235037,-0.41083200000000003,-0.3077940000000001,-0.4010700000000001,-0.04476200000000002,-0.11382799999999926,-0.407337,-0.4109500000000001
48,-0.3936540000000001,-0.17750600000000008,-0.4176549999999999,-0.38005000000000005,-0.18202000000000002,-0.3879030000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3894150000000001,-0.3722750000000001,-0.377259,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.40019,0.0,-0.235037,-0.39299800000000007,-0.3077940000000001,-0.3839500000000001,-0.04476200000000002,-0.09195499999999926,-0.389862,-0.3929400000000001
49,-0.3488700000000001,-0.1786550000000001,-0.36729499999999987,-0.32638900000000004,-0.18202000000000002,-0.3277770000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3458700000000001,-0.33353700000000003,-0.328552,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.328679,0.0,-0.235037,-0.34935400000000005,-0.3077940000000001,-0.3418470000000001,-0.04476200000000002,-0.05023899999999926,-0.347301,-0.3486490000000001
50,-0.3352230000000001,-0.18080700000000008,-0.3534369999999999,-0.31162300000000004,-0.18202000000000002,-0.3056890000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3325440000000001,-0.3211300000000001,-0.312951,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.298491,0.0,-0.235037,-0.33589300000000005,-0.3077940000000001,-0.3284240000000001,-0.044760000000000015,-0.05460299999999926,-0.334836,-0.3344660000000001
51,-0.32253700000000013,-0.1839550000000001,-0.3415269999999999,-0.29893200000000003,-0.18202000000000002,-0.2837940000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.3201180000000001,-0.30920100000000006,-0.297953,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.265007,0.0,-0.235037,-0.32327300000000003,-0.3077940000000001,-0.3155660000000001,-0.04468600000000001,-0.07134099999999927,-0.323348,-0.32090200000000013
52,-0.28504200000000013,-0.18557300000000007,-0.30031999999999986,-0.25502400000000003,-0.18202000000000002,-0.23626500000000009,-0.17093,0.5620760000000002,-0.19339400000000004,-0.2836240000000001,-0.27638000000000007,-0.256685,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.200655,0.0,-0.235037,-0.2866290000000001,-0.3077940000000001,-0.2799750000000001,-0.043748000000000016,-0.052974999999999266,-0.286951,-0.2837020000000001
53,-0.2550360000000001,-0.1830420000000001,-0.2653649999999999,-0.21777800000000003,-0.18202000000000002,-0.2027470000000001,-0.17093,0.5620760000000002,-0.19339400000000004,-0.25449500000000014,-0.25091700000000006,-0.224669,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.162667,0.0,-0.235037,-0.25752300000000006,-0.3077940000000001,-0.25232100000000013,-0.040612000000000016,-0.016553999999999264,-0.257255,-0.2547890000000001
54,-0.23999700000000007,-0.17595400000000008,-0.2442549999999999,-0.19528300000000004,-0.18202000000000002,-0.18926400000000007,-0.170928,0.5620710000000002,-0.19339200000000004,-0.2400350000000001,-0.23961200000000002,-0.210455,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.166219,0.0,-0.235037,-0.24333000000000005,-0.3077940000000001,-0.23990900000000012,-0.03669300000000002,0.03667800000000074,-0.242357,-0.2415650000000001
55,-0.22298400000000007,-0.16901700000000008,-0.2183309999999999,-0.16765900000000003,-0.18202000000000002,-0.1744350000000001,-0.170763,0.5615580000000002,-0.19322700000000004,-0.22374900000000011,-0.22764500000000001,-0.195496,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.17589,0.0,-0.235037,-0.22748600000000005,-0.3077940000000001,-0.2265510000000001,-0.03862400000000001,0.11286200000000074,-0.225817,-0.2273170000000001
56,-0.15661100000000008,-0.1663070000000001,-0.1408329999999999,-0.08508100000000002,-0.18202000000000002,-0.09179600000000007,-0.162097,0.5346720000000003,-0.18455700000000003,-0.1590530000000001,-0.17104100000000003,-0.12893,-0.18014800000000003,-0.212418,-0.11012499999999999,-0.090946,0.0,-0.235037,-0.16307800000000006,-0.3077940000000001,-0.16539200000000012,-0.05392200000000001,0.15964700000000073,-0.162885,-0.16352600000000012
57,0.14012999999999992,-0.14261800000000008,0.18700700000000012,0.26424900000000007,-0.18202000000000002,0.263143,-0.058677,0.21382400000000013,-0.081095,0.1329229999999999,0.09219799999999997,0.147105,-0.18014800000000003,-0.212418,-0.11012499999999999,0.31171,0.0,-0.235037,0.12708799999999995,-0.3077940000000001,0.1135519999999999,-0.18981700000000004,0.1857420000000007,0.117864,0.12248199999999988
58,0.28569099999999986,-0.12234000000000009,0.3442040000000001,0.43175100000000005,-0.18202000000000002,0.423845,0.024932,-0.045564999999999904,0.002549000000000009,0.2773089999999999,0.22412499999999996,0.268558,-0.18014800000000003,-0.212418,-0.11012499999999999,0.495072,0.0,-0.235037,0.26992199999999994,-0.3077940000000001,0.25102799999999986,-0.29819900000000005,0.16429600000000072,0.255425,0.2609739999999999
59,0.30278699999999986,-0.11896500000000008,0.3622740000000001,0.4510060000000001,-0.18202000000000002,0.441142,0.038565,-0.08786099999999991,0.01618800000000001,0.2944009999999999,0.23993299999999998,0.281191,-0.18014800000000003,-0.212418,-0.11012499999999999,0.514884,0.0,-0.235037,0.2867529999999999,-0.3077940000000001,0.26723999999999987,-0.31584200000000007,0.15806500000000073,0.271563,0.2770209999999999
60,-0.5772090000000001,-0.49532900000000013,-0.4781469999999999,-0.5709540000000001,-0.286969,-0.7072880000000001,-0.17093,-1.2000990000000002,-0.19303200000000004,-0.5873960000000001,-0.595883,-0.658415,-0.39199800000000007,-0.211393,-0.11012499999999999,-0.706369,0.0,-0.23415,-0.558072,3.2415040000000004,-0.6015190000000001,-0.044295000000000015,2.8800310000000007,-0.557341,-0.5769410000000001
61,-0.5773320000000001,-0.4870060000000001,-0.48074099999999986,-0.5738780000000001,-0.270019,-0.7059100000000001,-0.17093,-1.1054920000000001,-0.18657700000000002,-0.5872830000000001,-0.594308,-0.656434,-0.35780900000000004,-0.196435,-0.11012499999999999,-0.704158,0.0,-0.234204,-0.558152,3.1331420000000003,-0.6002460000000001,-0.035947000000000014,2.831224000000001,-0.557581,-0.5757970000000001
62,-0.5783810000000001,-0.4165450000000001,-0.5027079999999999,-0.5986220000000001,-0.12674400000000002,-0.6942680000000001,-0.17093,-0.30512199999999995,-0.13199000000000002,-0.5863340000000001,-0.580978,-0.639675,-0.06881900000000003,-0.069643,-0.11012499999999999,-0.685462,0.0,-0.234664,-0.558825,2.2156420000000003,-0.5894730000000001,0.034506,2.418035000000001,-0.559607,-0.5661160000000001
