Dim1,Dim2,ID,Label
2.53454,-12.213953,1,0
6.3446636,2.4837785,2,1
6.104501,-0.37903553,3,1
6.2553773,1.1443912,4,1
5.975941,-1.0034945,5,1
-0.9304822,-5.9327765,6,1
2.8701773,-4.9952784,7,1
2.9278038,-5.0358443,8,1
3.1458828,-4.796205,9,1
5.869127,-1.8657212,10,1
6.103052,0.02398497,11,1
-11.537828,1.0868293,12,2
-11.538538,1.075961,13,2
-11.478512,1.2189533,14,2
-11.519223,1.1297143,15,2
8.892753,6.1288314,16,3
9.057031,6.266184,17,3
8.952456,6.157404,18,3
6.095589,-0.34563044,19,1
9.024296,6.2569747,20,3
-11.145416,1.9475086,21,2
-11.196647,1.8272938,22,2
-11.146253,1.9574531,23,2
-9.64757,5.5472302,24,2
-9.47141,5.967698,25,2
-8.905365,7.2787004,26,2
-8.363134,8.52897,27,2
-8.167932,8.988262,28,2
8.521349,5.805066,29,3
6.171128,0.29541227,30,1
8.962631,6.174081,31,3
2.7348568,-14.22054,32,0
2.7340064,-14.236827,33,0
2.696529,-13.831112,34,0
2.7068288,-13.92004,35,0
2.7288973,-14.161307,36,0
-1.3561639,-5.89977,37,1
-9.617655,5.6204314,38,2
-10.418583,3.6437933,39,2
-10.184312,4.2174115,40,2
-10.854129,2.6149573,41,2
-10.346554,3.8305163,42,2
-9.810638,5.137456,43,2
-8.535796,8.120713,44,2
-8.314826,8.645066,45,2
-8.117697,9.09851,46,2
-11.233828,1.7541592,47,2
-10.03172,4.602499,48,2
-9.06586,6.897469,49,2
-8.173773,8.972781,50,2
8.801789,6.043928,51,3
8.798236,6.009107,52,3
0.87427497,-6.5438976,53,1
-1.5304455,-5.8945875,54,1
-8.233624,8.836611,55,2
-8.179571,8.959848,56,2
-9.429993,6.064435,57,2
2.5687191,-12.497621,58,0
2.5761502,-12.502002,59,0
-1.6717284,-5.852478,60,1
1.8191742,-6.928397,61,1
2.7262843,-14.140065,62,0
-1.6275098,-5.859128,63,1
2.576486,-12.525179,64,0
-1.6625931,-5.8566136,65,1
6.130612,-0.156777,66,1
-1.9633621,-5.7990265,67,1
-1.6916088,-5.868296,68,1
-11.342407,1.5099853,69,2
-9.676602,5.487788,70,2
6.212481,0.7115632,71,1
5.841413,-1.889362,72,1
5.914688,-1.5571437,73,1
4.370808,-3.3311698,74,1
5.7995696,-2.0783439,75,1
-1.018677,-5.999555,76,1
-9.581582,5.714217,77,2
2.2053144,-6.512899,78,1
2.1443233,-6.150109,79,1
2.1012156,-6.6797256,80,1
2.0008867,-6.9544983,81,1
2.0689456,-6.747232,82,1
2.1448088,-6.602179,83,1
2.277823,-6.3765807,84,1
2.5037892,-5.956874,85,1
2.4230719,-10.353317,86,0
3.6795564,5.636542,87,1
3.7215364,5.601069,88,1
3.548181,5.7433457,89,1
3.6762974,5.6424065,90,1
3.77181,5.5798783,91,1
3.9748585,5.4393086,92,1
4.420075,5.042615,93,1
5.661982,3.991717,94,1
6.158829,3.2044303,95,1
6.1921024,2.6040788,96,1
6.296611,2.5535452,97,1
6.205897,0.82661706,98,1
5.9098725,-1.7287055,99,1
6.2367816,2.778616,100,1
3.6460848,5.6662474,101,1
2.5374494,-11.902703,102,0
-10.373766,3.7541049,103,2
5.8039966,-1.9066807,104,1
